EICno,mzmed,rtmed,ACN_80_A1,ACN_80_A2,ACN_80_B1,ACN_80_B2,ACN_80_C1,ACN_80_C2,MeOH_80_A1,MeOH_80_A2,MeOH_80_B1,MeOH_80_B2,MeOH_80_C1,MeOH_80_C2
15254,586.183568,888.2615,1137.407104,774.0150146,854.6756592,1196.149902,789.3392944,1638.758179,437.0054016,442.0540466,447.4460449,410.6219177,868.930481,363.1408386
14538,565.1999063,888.27,3421.337158,2773.881104,4134.124023,6579.052734,2198.310547,4397.022949,1720.367432,1825.132813,1317.577881,1403.911743,1897.212769,1479.708374
24084,967.2504428,888.2725,7776.084473,6338.366699,3507.324951,3776.400146,1716.828247,2743.605469,4636.568848,4939.864746,3276.642334,2045.5,2370.66626,2356.112061
24101,968.2495023,888.275,3534.499756,2630.327881,2256.618164,1775.247925,862.9177856,1243.001953,2290.948975,2440.875488,1161.568604,1462.99585,1298.810303,1004.689026
24112,969.2481569,888.278,1686.110352,1210.887817,928.3809814,790.2720947,460.4004822,736.0643311,1256.654907,1448.640503,778.9205322,684.0984497,580.2050781,626.2798462
24128,970.247411,888.284,772.531189,731.9671631,500.1616821,476.0031128,490.6401978,404.1868591,415.3497925,582.361084,380.1624146,403.2857056,387.4986877,310.0879822
18942,705.5558588,888.299,457.5683899,518.355896,775.2758789,509.9197083,470.5111084,1114.553711,520.6826172,527.0004272,440.3289795,389.7160645,632.0661621,444.4745789
19917,741.1951776,888.299,7277.667969,5478.792969,3955.295654,4262.01123,3420.600342,3967.295166,5844.922363,5820.037598,15671.72363,5451.504883,5411.407715,6673.581543
15117,581.2280571,888.306,671.6384277,618.336853,1007.463196,727.3449097,734.322998,952.0006714,553.8062744,675.4547729,695.116394,343.0016785,515.232666,329.4812012
21794,815.1299463,888.36,11890.85547,5742.186523,5548.893555,5952.980469,2885.967041,3555.328857,3700.25708,4093.471436,3157.362061,3795.859131,2940.438965,2279.226563
14579,566.1997226,888.375,1627.964355,1499.413208,1486.191406,2409.955078,1233.082275,2616.567383,871.2595825,765.1599121,821.0775146,571.1351929,965.4400024,612.7277222
14167,554.1824259,888.478,514.7636108,474.3998108,717.5435791,733.6763916,481.6207581,839.720459,271.4325562,392.5011292,470.1174316,269.0022888,372.0773315,304.2886047
14622,567.1983334,888.499,853.256897,691.0250244,952.446228,1001.358032,656.7286377,1118.072266,389.174408,584.3392944,436,432.0680237,596.1525269,353.2250977
19957,742.1959764,888.499,5578.335938,3882.255615,3069.973877,3553.92041,2573.33374,2941.020752,3806.070068,4016.284424,9655.466797,4720.226563,4172.23291,5440.91748
15155,582.2269186,888.505,533.0062256,454.2449646,626.2112427,721.461792,434.5210571,1003.484436,371.6817627,382.7465515,647.0693359,266.7787781,461.3045349,333.8016663
13480,536.1678544,888.603,3775.470215,3191.070801,4526.069824,6053.25293,2991.1521,9540.826172,1517.238159,2001.036499,1796.620239,1857.47998,2126.341797,1494.055908
17785,669.1170711,888.71,2574.894531,1465.254028,1701.792725,2029.183716,884.3712769,2078.399414,1118.355347,1750.735474,953.4612427,1137.350708,731.8087158,625.0827637
13519,537.1663824,888.72,2667.303467,2129.977051,2409.502686,4329.566406,2063.107666,5004.919922,1542.570313,1330.803101,923.8037109,1148.39856,1893.392334,1124.343994
18879,703.563055,890.157,10986.54785,8287.15918,10607.9834,9992.456055,6599.010254,10484.47363,4149.904785,5623.413574,5187.796875,7242.791504,8699.088867,6310.20459
22882,869.3724159,890.182,616.7982788,453.9922791,302.2314758,429.6611938,345.2972717,371.5917358,421.809906,356.507782,320.578949,329.0227661,453.1666565,250.7438965
12093,503.0452872,890.2205,1068.780518,900.234314,807.105835,670.9672852,390.4203491,1027.33606,647.5601196,794.0038452,338.6735229,245.2032471,610.6826782,299.8019714
22874,868.872963,890.2585,446.5541077,433.7898254,297.1216431,390.0509033,275.6160278,457.7997742,264.515564,380.4938965,163.0694427,173.7871552,358.2698975,197.9724731
17194,649.5021549,890.307,1576.388306,2477.266357,3643.766113,3001.076904,1992.111084,2899.89917,376.6814575,329.6808472,290.2417297,275.9166565,472.1409912,378.848114
1484,164.9843586,890.59,3092.635986,2116.25293,2741.208496,2955.435547,2536.009766,2051.031494,2391.396973,2545.493408,1763.528931,2148.551514,3031.498291,2087.636963
22104,826.5955888,890.725,16056.22656,17949.15039,13944.24609,17162.66602,12616.21582,19357.83008,6266.623047,11185.87891,10718.02734,11149.72949,11480.88281,6886.33252
21878,817.2139048,891.035,45905.55859,26091.48242,21973.19141,20516.37305,11852.50879,17909.5625,21079.62305,21277.13281,12532.68066,14828.81836,13999.83398,11590.36426
21803,815.2148402,891.04,66625.61719,35166.15234,30472.93164,29549.86133,19269.6582,25844.08008,27485.79102,30653.16406,20596.40039,21660.3418,20415.86133,12727.33203
17272,651.4457273,891.047,1144.560059,1707.13623,1229.396729,1364.966187,882.9204712,1216.631226,781.6879883,706.3914795,438.8710632,466.0170898,542.0334473,413.0144348
22820,864.6297168,891.055,869.2321167,1060.077637,855.7994385,819.2368164,545.1047974,711.8049927,1227.654419,1103.374512,783.630127,1053.507813,1312.224976,718.7681274
21839,816.2155165,891.062,52739.50391,28932.76367,24400.02734,23360.78906,14254.625,20912.86328,22219.98633,23853.08789,13875.77539,15957.29883,15896.30078,14704.50293
22810,864.2670948,891.068,18779.69531,9727.6875,9641.75,8963.902344,5809.931152,7348.311523,8453.888672,8951.029297,6055.222656,11168.91016,6988.366211,4333.863281
23950,955.1589059,891.078,1081.714233,994.1837158,779.0161743,824.8287964,563.18573,561.2072144,766.468811,759.7566528,529.7817993,633.5216675,539.067688,357.5600586
21911,818.2135217,891.147,25315.83984,13120.68066,10854.04199,12006.0791,6376.11377,10177.67383,11335.29199,10414.39355,6315.094727,6800.987305,6768.304199,7092.964844
7648,386.3987346,891.185,581.0047607,536.7785645,542.4419556,550.3984985,1486.453003,694.0038452,486.5639038,494.1280518,557.6456909,336.2456055,298.480011,327.9796448
9909,445.1197431,891.198,27113.24219,17234.92969,14596.65039,14663.32715,8224.289063,14337.31836,11087.71191,10708.35547,9869.487305,8194.023438,9613.746094,8750.323242
23705,929.2975803,891.198,1316.995972,1111.996826,555.0002441,552.2092896,477.9236755,573.9119873,860.2147217,650.5569458,432.8855286,580.8894043,613.171936,473.2675781
23498,909.3116707,891.205,1108.241821,774.8163452,795.5214844,761.053772,535.4468994,822.5246582,875.0048218,1023.998962,477.7105408,729.1744995,737.178833,617.8270264
22841,866.266238,891.212,12763.19824,6918.720215,6952.788086,6305.182617,4449.287109,6289.230957,5742.856934,6636.433105,4355.578125,7356.07959,4821.698242,4919.081055
23365,900.1626939,891.294,852.7408447,680.1727905,617.0218506,630.3788452,483.1727905,532.0328369,692.666687,532.2577515,600.022583,620.7208862,412.8454895,315.760376
22945,873.2215499,891.2955,1355.397339,684.3119507,974.729126,1321.1521,621.5609741,745.3445435,724.6393433,582.0438232,579.4958496,657.3481445,746.774231,340.9258118
828,131.9612038,891.337,2345.918457,2416.076172,2734.518311,2587.45752,1413.370605,2583.658936,2177.802979,2589.758057,1511.507324,1667.460449,2139.821289,1741.833374
13902,547.4013023,891.339,524.5020142,795.8274536,1155.031372,770.406189,673.7853394,722.3759766,424.4047546,491.2739258,222.0572052,264.2819519,325.0617371,360.8936157
22828,865.2677851,891.341,16957.98242,7867.939941,7212.188965,7866.02002,5124.341797,7496.92041,6937.260742,7597.492188,4292.435059,8330.27832,5274.400879,5331.298828
23468,907.3143442,891.378,1852.372437,2008.30835,1361.947876,1241.224976,967.1914673,1263.558472,1605.079834,1909.453857,1046.074097,886.2926025,1372.591675,893.9396973
23719,930.2967018,891.4155,926.0935059,516.7384644,556.4343262,536.6796265,533.434082,447.1707458,520.4152222,668.3566895,602.0404663,395.2826233,390.506958,445.9057922
21946,819.2119007,891.4355,14026.04004,6866.249023,5437.354004,5570.80127,3421.768066,5310.140625,6134.605957,6056.54541,3399.809082,4558.319824,3894.28125,3460.644287
23485,908.3122418,891.46,2656.604492,1418.082397,1385.631348,1291.18396,851.7297363,1204.97229,1594.003784,1294.939209,852.8983154,1025.479248,896.8133545,776.3546753
21976,820.2112576,891.4865,4419.689941,2693.619385,2438.890381,2399.357178,1334.693115,2553.698242,2435.339111,2370.224854,1394.178589,1887.128418,2102.53125,1441.694946
23942,954.1615426,891.488,2124.383301,1420.045166,1042.365356,962.2386475,643.1154175,1003.7677,1029.538696,1145.166504,896,897.4445801,799.34552,579.3878784
17644,665.0880363,891.5335,1770.098145,3343.070313,3590.756592,5717.12207,3339.293945,6279.929688,1504.007935,1948.12561,1362.843506,1865.293091,1637.815308,1647.139648
23455,906.3138736,891.551,1881.511597,2215.529785,2281.462646,1331.994141,1571.197266,1388.001221,2328.494873,1570.830078,1394.348877,1625.476074,1431.286255,774.4299316
22853,867.2660809,891.5515,6906.081543,3989.463623,3496.973145,3909.343262,2537.000244,3053.202637,3575.483398,3274.283691,2473.47876,3820.140381,2469.04541,2568.321289
21999,821.2099226,891.578,1924.173218,1280.21875,1061.229004,1143.074463,864.3175049,1151.174805,988.3944702,1346.653564,533.2089844,641.5106201,897.8149414,578.1159668
17750,668.0892887,891.6005,1920.320679,1446.379639,1388.27124,807.444458,1103.164673,1711.731323,1148.858643,1147.560059,1039.788574,907.3545532,834.9827881,875.765625
23906,951.1656181,891.619,8371.316406,3974.219238,3373.186523,4086.420166,2337.527588,3127.424072,5128.441406,4164.979492,3012.458984,3010.464111,2851.954834,2120.492188
22358,837.2177378,891.6275,351.3252563,355.8131714,300.375,434.2195129,386.3557739,433.7148743,356.6716003,372.7692261,316.5713196,245.1146851,383.0274353,258.880249
10255,453.5827934,891.631,3304.664795,2036.060181,1935.498779,1870.028076,862.3673706,1857.277832,1257.557617,1992.129028,1118.832031,1258.378296,1090.223999,882.6844482
23376,901.1598343,891.6605,8464.291016,5703.875977,4661.072754,4700.242188,3136.868896,3715.295898,4898.729004,4529.656738,2898.038574,4027.601318,2915.864258,2843.041504
10201,452.0842142,891.661,4161.61084,3359.456299,3127,2919.574463,1865.353027,2964.976318,1905.46521,3884.923584,1763.461304,1473.887085,2260.912354,1178.806152
17780,669.0864254,891.7135,2574.894531,1465.254028,1722.452271,1508.102295,957.9033813,2078.399414,1568.145996,1750.735474,846.8128662,1137.350708,1014.332764,1000.133789
10265,454.0815426,891.716,2686.972656,1550.985107,1408.762695,1728.778076,918.796936,2025.181274,1125.721924,1768.581543,958.8120117,621.4382324,936.5444336,466.0690613
23931,953.1629152,891.716,3839.252441,2069.603516,1602.130005,1921.172241,1224.871704,1720.540283,1953.312134,2102.423096,1776.578857,2166.512695,1199.907227,961.0213013
22878,869.2247545,891.722,5073.624023,4000.625244,2520.145264,2942.376953,2392.438721,2799.363281,2351.51416,2669.249512,1799.227905,3089.585938,2419.736572,2750.260254
3323,242.925253,891.731,1648.146851,2304.493408,2226.05542,2145.004883,826.8242798,2369.137451,1296.074951,1941.000122,1111.862183,1143.906738,1545.483765,1215.806274
23386,902.1604296,891.764,7229.596191,4251.512207,4031.732666,3360.230469,2377.416504,3370.392334,3932.686768,3719.113281,2521.489014,2940.224121,2215.322266,1886.074829
23890,950.1700572,891.764,5661.75293,3311.035645,2878.802734,2877.224854,1800.521729,2502.067871,3533.512695,2832.515625,2029.979736,2504.334229,1905.57251,1340.751587
10218,452.5840892,891.773,4384.435547,2697.102783,2077.135742,1755.321899,995.4609375,2264.000732,1794.278198,1974.440552,1216.782837,900.3261108,1703.355713,1120.742065
6983,367.3357935,891.78,8379.355469,10640.52637,8274.671875,8410.870117,4283.231445,8986.832031,7022.436035,10677.13184,4661.533691,7199.720703,6510.257324,3752.771729
23548,914.281328,891.7835,673.673645,439.1424561,485.2607422,483.2053223,418.3803711,392.5625,549.7122192,554.0100098,302.3938599,290.0131531,335.6410217,227.0618744
23918,952.1652264,891.807,5026.390137,2947.822754,2883.268799,2246.161377,1643.496216,2247.968994,2691.943359,2576.758789,2104.369141,1892.533325,2281.262207,1365.775146
23454,906.156773,891.827,1901.099121,1411.684204,947.2903442,1089.561401,671.9683228,945.0029907,912.524292,1237.939575,1063.764648,490.4235229,726.0185547,650.9684448
17817,670.0858434,891.852,1576.449341,924.4321289,1042.040039,972.8347168,516.7523804,997.8284302,787.5830688,895.7832642,388.0438232,711.1983643,673.2716675,368.328949
22910,871.2217673,891.859,4579.898926,2774.347412,2428.061768,2057.437988,1377.198853,1830.89978,1947.457642,2200.021729,1481.04126,2333.728516,1669.222412,1775.378174
22927,872.221229,891.871,2233.612305,1536.821777,1297.641479,1202.163208,865.6401367,1206.593872,1018.459229,1190.091064,867.1489258,1398.040527,998.3469849,1238.463379
22314,835.2192748,891.888,1025.718872,496.9835205,414.7573547,504.6598816,322.8928528,410.1556091,548.6174927,482.0736084,497,593.0039063,369.6079407,186.0548248
22863,868.2645912,891.896,3358.008545,1940.514893,1892.791016,2081.016357,1851.880981,2162.529053,2299.166992,2256.996826,1080.846924,1572.838135,1498.845947,2231.671387
22896,870.224075,891.901,4888.251953,2974.574463,2241.011475,2539.679688,1936.003784,2516.857178,2264.45459,2382.718994,1941.165405,2218.660156,1661.780151,1570.485474
7414,379.7447781,891.9305,1287.127563,1375.666748,1815.356079,1487.13501,813.0969849,1925.029175,860.7021484,1540.545654,869.3432007,1100.128906,1235.236816,1128.882813
23396,903.1590459,891.938,7815.179199,4162.432129,4054.678467,3613.000732,2332.546387,3318.627197,4270.82959,3739.142822,2603.916748,2838.006104,2653.367432,2001.511475
23875,949.1688605,891.942,6415.992188,3744.268555,3171.010254,3275.32959,2307.532715,2923.230469,3971.314209,3804.540771,2501.001465,2614.568604,2746.289307,1879.127075
22336,836.2180484,891.9755,545.1958008,469.2531738,363.9291992,498.0454102,358.3728638,433.0036316,660.5410156,439.8184814,215.0579529,260.0113525,277.5586548,290.6090698
20752,773.6161213,891.995,4261.1875,2859.07251,5501.411621,3474.054443,42983.20703,2470.873047,5399.822266,4473.901367,4777.229492,8562.704102,7199.608398,2344.586914
10228,453.0829887,891.9965,4668.410156,3603.72583,2409.8125,2547.033447,1435.399414,2703.72583,2220.338623,3182.001709,2053.782959,1117.824097,2122.136719,1242.754272
10164,451.0870189,892.008,1925.543335,1522.66687,1668.215088,1069.751465,688.6391602,1744.990479,1023.761902,1450.365601,554.0666504,767.6275024,936.1607056,581.2196045
7404,379.2440678,892.012,2695.411621,2863.777832,3632.3479,4252.459473,1895.666748,4148.73291,2074.900879,1910.108154,2285.003174,2408.930908,2789.549561,2139.58252
10191,451.5843436,892.049,1763.470703,1719.948608,806.1296387,968.9003296,705.6016235,1108.732544,1047.795044,1255.602539,838.0036011,517.0217896,576.7276001,586.526062
23406,904.1589106,892.056,5008.772461,2776.679688,2211.907227,2440.342773,1911.447021,2267.314209,2753.370117,2907.391357,1750.377563,1548.853149,1611.454834,1352.640503
6455,350.9464632,892.1525,2923.315186,3316.769531,3442.159424,2787.222656,1934.651367,3551.650635,2277.958496,2074.890625,1414.661377,1535.82959,2181.002686,2409.793701
22409,840.1749061,892.155,339.6451721,239.8409119,289.4673157,331.320343,261.753418,287.4800415,309.3522644,519.9418335,180.0067291,255.2537384,261.5084534,190.2226563
9254,429.088455,892.208,19680.56445,12926.73438,10362.72363,10188.80176,6399.010254,9895.010742,6293.532715,7570.692871,5617.884277,6689.694336,5586.886719,3507.792236
22808,863.6281666,892.229,1905.347656,1568.62561,1300.789307,1717.029785,1164.250732,1462.780518,2955.432129,2777.56543,2123.536377,2667.028809,3194.447998,2052.517822
23437,905.1571945,892.2425,3189.048096,1858.547607,1744.118652,1723.441406,1393.507324,1555.564575,1706.035278,2096.107178,1230.00647,1560.611816,1251.294678,912.0141602
17672,666.0883176,892.262,1861.21167,1075.292725,1740.709351,2156.598389,1485.891602,3241.979736,1005.718811,859.1178589,376.6116028,541.2700806,620.5211182,713.3719482
22794,862.6250623,892.433,4325.554688,2402.559082,2639.889404,3311.192139,1933.066528,2914.865967,5239.249512,4789.668457,3635.688232,4020.049316,5908.043457,3854.311279
22284,834.218781,892.51,802.4436035,621.8571167,525.0703735,532.7372437,375.4793701,603.7283936,414.9439392,606.2771606,367.125,418.6530762,511.0591736,303.1266479
7384,378.2434819,892.572,4222.112305,3637.945557,4537.50293,4518.675781,2709.730225,5114.533691,2330.989258,3515.049561,2665.408936,2828.531982,3761.262939,2626.042969
7387,378.7449402,892.6095,2233.257813,1665.260132,1632.449829,1965.737915,1558.026978,2888.610107,1012.122559,1626.352661,1222.558716,1244.002197,2225.494141,1617.692871
18848,702.5627181,892.677,44339.46875,30967.04297,39887.66406,49605.69922,29503.00781,52797.36328,17398.73242,22300.14063,21296.38477,27842.83398,34916.11328,22155.65234
18824,701.559632,892.742,100147.6094,79124.48438,95460.22656,117567.8516,66728.625,120643.375,38963.10938,52175.67578,51077.13281,63396.01563,80845.25,56889.64844
21766,814.1395441,892.7755,6065.473145,4481.897949,2813.938965,3162.973145,1801.791138,3100.706299,2179.283447,1913.183716,1254.539795,1178.485107,1792.279053,974.0975342
16233,618.5179064,892.802,1511.198608,2379.689697,1998.273682,2368.915039,1513.846069,2536.383057,412.5294495,598.7885742,583.8525391,796.210083,726.6900024,656.6177979
23062,879.2826039,892.8415,1746.125,1300.180176,1139.584351,1159.325317,1048.099121,1228.171753,1347.169678,1206.518555,1044.330566,1165.972412,1362.748169,597.5385742
10435,458.7761544,892.878,672.828186,827.0249023,603.2154541,871.1658325,451.1212769,712.4033203,1416.146484,1401.504883,674.2568359,786.7575073,1030.008545,782.9766235
15415,592.6748351,892.9745,234.8442688,432.8571472,296.125,332.9846802,276.1680298,356.7590027,278.2516479,239.8401184,294.1226501,316.1607056,258.350769,254.6423798
13314,531.4072506,893.159,4248.220215,9942.989258,7918.508301,7703.626953,4528.939941,7405.847168,3375.147705,3245.445801,1793.000488,1733.665771,1679.648926,816.623291
